36ab7947-eac7-41bb-a72b-fc332e61ba1e,Hartford,Bike,VR 150H,TwoWheeler
009e3cf7-45cc-4cac-8f34-6441a36a1ea7,Kawasaki,Bike,Klx 230 Se,TwoWheeler
009e3cf7-45cc-4cac-8f34-6441a36a1ea8,Kawasaki,Bike,Ninja Zx-10r,TwoWheeler
009e3cf7-45cc-4cac-8f34-6441a36a1ea9,Kawasaki,Bike,Versys 650,TwoWheeler
009e3cf7-45cc-4cac-8f34-6441a36a1ea10,Kawasaki,Bike,Z900 ,TwoWheeler
009e3cf7-45cc-4cac-8f34-6441a36a1ea11,Kawasaki,Bike,Vulcan S,TwoWheeler
009e3cf7-45cc-4cac-8f34-6441a36a1ea12,Kawasaki,Bike,300,TwoWheeler
009e3cf7-45cc-4cac-8f34-6441a36a1ea13,Kawasaki,Bike,650,TwoWheeler
009e3cf7-45cc-4cac-8f34-6441a36a1ea14,Kawasaki,Bike,Ninja H2R,TwoWheeler
009e3cf7-45cc-4cac-8f34-6441a36a1ea15,Kawasaki,Bike,Ninja 1000,TwoWheeler
009e3cf7-45cc-4cac-8f34-6441a36a1ea16,Kawasaki,Bike,Ninja 250,TwoWheeler
fa5a709b-56c3-4b34-9e03-953a8eb3ef2d,Mahindra,Bike,Centuro 107,TwoWheeler
fa5a709b-56c3-4b34-9e03-953a8eb3ef2d,Mahindra,Bike,Centuro Rockstar 107,TwoWheeler
fa5a709b-56c3-4b34-9e03-953a8eb3ef2d,Mahindra,Bike,Mojo 300,TwoWheeler
fa5a709b-56c3-4b34-9e03-953a8eb3ef2d,Mahindra,Bike,Pantero 107,TwoWheeler
fa5a709b-56c3-4b34-9e03-953a8eb3ef2d,Mahindra,Scooter,Gusto 110,TwoWheeler
fa5a709b-56c3-4b34-9e03-953a8eb3ef2d,Mahindra,Scooter,Gusto 125,TwoWheeler
fa5a709b-56c3-4b34-9e03-953a8eb3ef2d,Mahindra,Scooter,Gusto RS 109.6,TwoWheeler
fa5a709b-56c3-4b34-9e03-953a8eb3ef2d,Mahindra,Scooter,Rodeo UZO 125,TwoWheeler
fa5a709b-56c3-4b34-9e03-953a8eb3ef2d,Mahindra,Scooter,Rodeo RZ SYM 125,TwoWheeler
fa5a709b-56c3-4b34-9e03-953a8eb3ef2d,Mahindra,Scooter,Duro DZ 125,TwoWheeler
fa5a709b-56c3-4b34-9e03-953a8eb3ef2d,Mahindra,Scooter,Flyte 125,TwoWheeler
341c693d-2bf0-4e51-919e-e55316b3221e,Terra,Scooter,Seed 60 Alfa,TwoWheeler
341c693d-2bf0-4e51-919e-e55316b3221e,Terra,Scooter,Eco Electric,TwoWheeler
341c693d-2bf0-4e51-919e-e55316b3221e,Terra,Scooter,Acuto,TwoWheeler
662c43e0-db03-4431-bd28-9dff5ce16539,Pure EV,Scooter,Epluto 7G,TwoWheeler
662c43e0-db03-4431-bd28-9dff5ce16540,Pure EV,Scooter,Etrance Neo,TwoWheeler
662c43e0-db03-4431-bd28-9dff5ce16541,Pure EV,Scooter,Etrance Plus,TwoWheeler
d3c6a799-b46c-4cda-9103-665dfa4b4913,Niu,Scooter,MQi (Single Seater),TwoWheeler
d3c6a799-b46c-4cda-9103-665dfa4b4914,Niu,Scooter,MQi Plus,TwoWheeler
d3c6a799-b46c-4cda-9103-665dfa4b4915,Niu,Scooter,MQi GT,TwoWheeler
d3c6a799-b46c-4cda-9103-665dfa4b4915,Niu,Scooter,NQi GT / S,TwoWheeler
d3c6a799-b46c-4cda-9103-665dfa4b4916,Niu,Scooter,NQi Sport,TwoWheeler
d3c6a799-b46c-4cda-9103-665dfa4b4917,Niu,Scooter,Gova 03,TwoWheeler
d3c6a799-b46c-4cda-9103-665dfa4b4918,Niu,Scooter,Gova GS,TwoWheeler
d3c6a799-b46c-4cda-9103-665dfa4b4917,Niu,Scooter,UQim,TwoWheeler
d3c6a799-b46c-4cda-9103-665dfa4b4917,Niu,Scooter,UQi GT,TwoWheeler
2e54a3d3-ba58-488d-bfd1-300a5aa37d84,Super Soco,Bike,TC,TwoWheeler
2e54a3d3-ba58-488d-bfd1-300a5aa37d85,Super Soco,Bike,TS Street Hunter,TwoWheeler
2e54a3d3-ba58-488d-bfd1-300a5aa37d86,Super Soco,Bike,TC Wanderer,TwoWheeler
2e54a3d3-ba58-488d-bfd1-300a5aa37d87,Super Soco,Bike,TC Max,TwoWheeler
2e54a3d3-ba58-488d-bfd1-300a5aa37d82,Super Soco,Scooter,CU Mini,TwoWheeler
2e54a3d3-ba58-488d-bfd1-300a5aa37d82,Super Soco,Scooter,CUx,TwoWheeler
2e54a3d3-ba58-488d-bfd1-300a5aa37d83,Super Soco,Scooter,CPx (Single Battery),TwoWheeler
2e54a3d3-ba58-488d-bfd1-300a5aa37d84,Super Soco,Scooter,CPx (Double Battery),TwoWheeler
5ad57880-2ca2-4e61-ba56-5b0a3d755d9a,Bella,Bike,T3 Sport,TwoWheeler
5ad57880-2ca2-4e61-ba56-5b0a3d755d9a,Bella,Bike,T5 Sport,TwoWheeler
5ad57880-2ca2-4e61-ba56-5b0a3d755d9a,Bella,Scooter,Duro,TwoWheeler
5ad57880-2ca2-4e61-ba56-5b0a3d755d9a,Bella,Scooter,Carino,TwoWheeler
5ad57880-2ca2-4e61-ba56-5b0a3d755d9a,Bella,Scooter,Gloria,TwoWheeler
5ad57880-2ca2-4e61-ba56-5b0a3d755d9a,Bella,Scooter,Aspro,TwoWheeler
5ad57880-2ca2-4e61-ba56-5b0a3d755d9a,Bella,Scooter,Dolce,TwoWheeler
111f5726-71a5-4f28-a8ba-87af8a8568ae,TailG,Bike,Genius X 46,TwoWheeler
111f5726-71a5-4f28-a8ba-87af8a8568ae,TailG,Bike,Genius XY 46,TwoWheeler
111f5726-71a5-4f28-a8ba-87af8a8568ae,TailG,Scooter,Leopard,TwoWheeler
111f5726-71a5-4f28-a8ba-87af8a8568ae,TailG,Scooter,Lion,TwoWheeler
111f5726-71a5-4f28-a8ba-87af8a8568ae,TailG,Scooter,Tiger,TwoWheeler
9cbe6809-4cb6-4903-8045-909f6f208a2a,Yadea,Scooter,C1S,TwoWheeler
9cbe6809-4cb6-4903-8045-909f6f208a2a,Yadea,Scooter,G5,TwoWheeler
9cbe6809-4cb6-4903-8045-909f6f208a2a,Yadea,Scooter,S-Like,TwoWheeler
f7ee71c8-ed6e-4bef-8b84-47dfdb1cdbe2,SMS,Scooter,Buzz e-scooter,TwoWheeler
f7ee71c8-ed6e-4bef-8b84-47dfdb1cdbe3,SMS,Scooter,Eco e-scooter,TwoWheeler
d71a14cb-7109-41a6-83dd-9438c6cdcb30,Runyang,Scooter,Tortoise King,TwoWheeler
d71a14cb-7109-41a6-83dd-9438c6cdcb31,Runyang,Scooter,Climbing King,TwoWheeler
d71a14cb-7109-41a6-83dd-9438c6cdcb32,Runyang,Scooter,Running King,TwoWheeler
b4bdda1f-8771-47a8-ab06-e40555ebccce,Miyama,Scooter,CJY-1,TwoWheeler
b4bdda1f-8771-47a8-ab06-e40555ebccce,Miyama,Scooter,SD-1,TwoWheeler
b4bdda1f-8771-47a8-ab06-e40555ebccce,Miyama,Scooter,LY-1,TwoWheeler
b4bdda1f-8771-47a8-ab06-e40555ebccce,Miyama,Scooter,JY-1,TwoWheeler
4df45e0f-fdb4-415e-aec3-dabe2ebba8ed,Zongshen,Bike,RX3,TwoWheeler
4df45e0f-fdb4-415e-aec3-dabe2ebba8ed,Zongshen,Bike,Z1,TwoWheeler
4df45e0f-fdb4-415e-aec3-dabe2ebba8ed,Zongshen,Scooter,ZT6,TwoWheeler
d52d32e2-aac6-4d21-a610-338b9fb31254,Lvneng,Scooter,LX 06 Max,TwoWheeler
d52d32e2-aac6-4d21-a610-338b9fb31255,Lvneng,Scooter,LX 04,TwoWheeler
d52d32e2-aac6-4d21-a610-338b9fb31256,Lvneng,Scooter,LX 01,TwoWheeler
d52d32e2-aac6-4d21-a610-338b9fb31257,Lvneng,Scooter,LX 02,TwoWheeler
d52d32e2-aac6-4d21-a610-338b9fb31258,Lvneng,Scooter,LX 05,TwoWheeler
d52d32e2-aac6-4d21-a610-338b9fb31258,Lvneng,Scooter,LX 08,TwoWheeler
d52d32e2-aac6-4d21-a610-338b9fb31258,Lvneng,Scooter,LX 05 - D,TwoWheeler
fd8410f2-a280-49ec-a515-64b718cc5162,Komaki,Bike,Ranger,TwoWheeler
fd8410f2-a280-49ec-a515-64b718cc5162,Komaki,Scooter,SE,TwoWheeler
fd8410f2-a280-49ec-a515-64b718cc5163,Komaki,Scooter,Venice,TwoWheeler
304b233a-185e-4874-a7eb-35fc24fea440,Segway,Scooter,Ninebot GoKart Pro,TwoWheeler
304b233a-185e-4874-a7eb-35fc24fea440,Segway,Scooter,Ninebot E100,TwoWheeler
304b233a-185e-4874-a7eb-35fc24fea441,Segway,Scooter,Ninebot E125,TwoWheeler
c8483ea8-c8de-422c-9447-c8034b146d1b,Okinawa,Scooter,Ridge Plus,TwoWheeler
c8483ea8-c8de-422c-9447-c8034b146d1b,Okinawa,Scooter,Praise Pro,TwoWheeler
c8483ea8-c8de-422c-9447-c8034b146d1b,Okinawa,Scooter,i-Praise Plus,TwoWheeler
c8483ea8-c8de-422c-9447-c8034b146d1b,Okinawa,Scooter,Raise,TwoWheeler
c8483ea8-c8de-422c-9447-c8034b146d1b,Okinawa,Scooter,Lite,TwoWheeler
c8483ea8-c8de-422c-9447-c8034b146d1b,Okinawa,Scooter,R30,TwoWheeler
c8483ea8-c8de-422c-9447-c8034b146d1b,Okinawa,Scooter,Dual,TwoWheeler
2cb03eb8-ad23-4983-8450-8cdc81ded355,Miku,Bike,MAx,TwoWheeler
2cb03eb8-ad23-4983-8450-8cdc81ded356,Miku,Bike,Super,TwoWheeler
ef98b079-dd23-4216-9b19-f5b4ab48b3b2,Kayo,Bike,T2,TwoWheeler
ef98b079-dd23-4216-9b19-f5b4ab48b3b3,Kayo,Bike,T4,TwoWheeler
9e964ae7-fe1c-4124-8d65-d9a08b7676f0,Hunter,Bike,Spyder,TwoWheeler
9e964ae7-fe1c-4124-8d65-d9a08b7676f1,Hunter,Bike,Daytona,TwoWheeler
9e964ae7-fe1c-4124-8d65-d9a08b7676f2,Hunter,Bike,Cruiser,TwoWheeler
9e964ae7-fe1c-4124-8d65-d9a08b7676f3,Hunter,Bike,Cafe Racer,TwoWheeler
9e964ae7-fe1c-4124-8d65-d9a08b7676f4,Hunter,Bike,Sniper TT350X,TwoWheeler
c7502b44-08b2-400e-a9b3-43facce0235f,GPX,Bike,Razer 220,TwoWheeler
c7502b44-08b2-400e-a9b3-43facce0235f,GPX,Bike,Gentleman Racer 200,TwoWheeler
c7502b44-08b2-400e-a9b3-43facce0235f,GPX,Bike,Legend 200,TwoWheeler
c7502b44-08b2-400e-a9b3-43facce0235f,GPX,Bike,Legend Gentleman 200,TwoWheeler
c7502b44-08b2-400e-a9b3-43facce0235f,GPX,Bike,Legend 150GN,TwoWheeler
c7502b44-08b2-400e-a9b3-43facce0235f,GPX,Bike,Legend 200 GN,TwoWheeler
c7502b44-08b2-400e-a9b3-43facce0235f,GPX,Bike,Demon 150GN,TwoWheeler
afe8dc5a-b105-47bc-8029-701a6ba97b2c,Motrac,Bike,MX-1,TwoWheeler
afe8dc5a-b105-47bc-8029-701a6ba97b2c,Motrac,Bike,M5,TwoWheeler
afe8dc5a-b105-47bc-8029-701a6ba97b2c,Motrac,Bike,M6,TwoWheeler
afe8dc5a-b105-47bc-8029-701a6ba97b2c,Motrac,Bike,M - OX,TwoWheeler
afe8dc5a-b105-47bc-8029-701a6ba97b2c,Motrac,Bike,MX-EF1,TwoWheeler
afe8dc5a-b105-47bc-8029-701a6ba97b2c,Motrac,Bike,Mox,TwoWheeler
afe8dc5a-b105-47bc-8029-701a6ba97b2c,Motrac,Bike,E-M5,TwoWheeler
afe8dc5a-b105-47bc-8029-701a6ba97b2c,Motrac,Bike,E-MX,TwoWheeler
